endDate,startDate,type,unit,value
2026-04-28 08:56:24 -0400,2026-04-28 08:56:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,89
2026-04-28 08:59:37 -0400,2026-04-28 08:59:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2026-04-28 09:05:13 -0400,2026-04-28 09:05:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2026-04-28 09:09:01 -0400,2026-04-28 09:09:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,92
2026-04-28 09:19:59 -0400,2026-04-28 09:19:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,108
2026-04-28 09:24:13 -0400,2026-04-28 09:24:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-28 09:28:25 -0400,2026-04-28 09:28:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2026-04-28 09:33:52 -0400,2026-04-28 09:33:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2026-04-28 09:38:07 -0400,2026-04-28 09:38:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,96
2026-04-28 09:44:21 -0400,2026-04-28 09:44:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-28 09:48:33 -0400,2026-04-28 09:48:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-28 09:54:10 -0400,2026-04-28 09:54:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,96
2026-04-28 09:58:35 -0400,2026-04-28 09:58:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,92
2026-04-28 10:04:55 -0400,2026-04-28 10:04:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-28 10:10:04 -0400,2026-04-28 10:10:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-28 10:16:02 -0400,2026-04-28 10:16:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-28 10:19:59 -0400,2026-04-28 10:19:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-28 10:26:17 -0400,2026-04-28 10:26:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-28 10:31:52 -0400,2026-04-28 10:31:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,102
2026-04-28 10:33:32 -0400,2026-04-28 10:33:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,98
2026-04-28 10:40:01 -0400,2026-04-28 10:40:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-28 10:47:42 -0400,2026-04-28 10:47:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,101
2026-04-28 10:52:34 -0400,2026-04-28 10:52:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2026-04-28 10:55:04 -0400,2026-04-28 10:55:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2026-04-28 10:59:25 -0400,2026-04-28 10:59:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,97
2026-04-28 11:06:33 -0400,2026-04-28 11:06:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2026-04-28 11:15:08 -0400,2026-04-28 11:15:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2026-04-28 11:22:45 -0400,2026-04-28 11:22:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2026-04-28 11:23:56 -0400,2026-04-28 11:23:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-28 11:29:00 -0400,2026-04-28 11:29:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,89
2026-04-28 11:36:00 -0400,2026-04-28 11:36:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,94
2026-04-28 11:41:03 -0400,2026-04-28 11:41:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,116
2026-04-28 11:45:33 -0400,2026-04-28 11:45:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2026-04-28 11:53:39 -0400,2026-04-28 11:53:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2026-04-28 12:00:49 -0400,2026-04-28 12:00:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2026-04-28 12:07:26 -0400,2026-04-28 12:07:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2026-04-28 12:10:31 -0400,2026-04-28 12:10:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,82
2026-04-28 12:16:09 -0400,2026-04-28 12:16:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2026-04-28 12:22:45 -0400,2026-04-28 12:22:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2026-04-28 12:25:55 -0400,2026-04-28 12:25:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-28 12:28:18 -0400,2026-04-28 12:28:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2026-04-28 12:36:52 -0400,2026-04-28 12:36:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,98
